"family_id","dataset","context","role","contrast","contrast_type","pathway","set_size","overlap_genes","coverage_fraction","eligible","camera_n_genes","camera_direction","camera_p_value","camera_fdr","score_effect","score_standardized_effect","score_t","score_p_value","score_fdr","score_direction"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Oxidative Phosphorylation",200,59,0.295,TRUE,59,"UP",0.671833580633637,0.932122462857751,0.0150964535487773,0.19131523488151,0.388227263146824,0.698901845965739,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Glycolysis",200,73,0.365,TRUE,73,"UP",0.942805451949106,0.984113928750769,0.00722930699563565,0.12771967154208,0.242917283213154,0.808695239935866,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Reactive Oxygen Species Pathway",49,22,0.448979591836735,TRUE,22,"UP",0.14287622970286,0.54795697935926,0.02252331002331,0.318025040444967,0.634247667369849,0.527768691331537,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","p53 Pathway",200,66,0.33,TRUE,66,"UP",0.356464065398503,0.702935744678626,0.0154988387778659,0.341954658636982,0.607439302677056,0.545290900328656,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","UV Response Up",158,60,0.379746835443038,TRUE,60,"DOWN",0.235531075379614,0.665028918718911,0.00833066361556065,0.129869445687767,0.254165573580155,0.800034205226281,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","UV Response Dn",144,46,0.319444444444444,TRUE,46,"UP",0.148405015243133,0.54795697935926,0.025866253435356,0.444389288325336,0.85123755115867,0.39720443264547,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Angiogenesis",36,17,0.472222222222222,TRUE,17,"DOWN",0.520805029958689,0.85996823286909,0.0219505755623614,0.326411057765023,0.644827641854871,0.520924522543064,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","heme Metabolism",200,37,0.185,TRUE,37,"DOWN",0.935908429012067,0.984113928750769,0.0172049427144536,0.263638755437366,0.517770294629119,0.606079013604736,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Coagulation",138,45,0.326086956521739,TRUE,45,"DOWN",0.909554605341086,0.984113928750769,0.0288217171717172,0.66727628196821,1.16456357970179,0.24767906538277,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","IL-2/STAT5 Signaling",199,61,0.306532663316583,TRUE,61,"UP",0.604979430527258,0.879970080766921,0.0173405317360236,0.311330156338943,0.589616171349442,0.557120307302063,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Bile Acid Metabolism",112,30,0.267857142857143,TRUE,30,"DOWN",0.0770815094470976,0.54795697935926,0.0028295711060948,0.0426838393267601,0.0840891216168958,0.93320028669216,0.953055611940929,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Peroxisome",104,34,0.326923076923077,TRUE,34,"DOWN",0.294450228085948,0.690139549162,0.0090815973607897,0.140642027375003,0.275621994767919,0.783564810613924,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Allograft Rejection",200,83,0.415,TRUE,83,"UP",0.366112367020118,0.702935744678626,0.0185848388930374,0.397184628503515,0.713428272435268,0.477670281512543,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Spermatogenesis",135,30,0.222222222222222,TRUE,30,"DOWN",0.340460091934491,0.702935744678626,0.00521933784800604,0.115698421622375,0.20517887366411,0.83795691024382,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","KRAS Signaling Up",200,54,0.27,TRUE,54,"UP",0.0209214355977681,0.349507180629166,0.0319000709975151,0.581816186673173,1.09718999379153,0.275871170759969,0.928978954219889,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","KRAS Signaling Dn",200,19,0.095,FALSE,,,,,,,,,,
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p06_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Pancreas Beta Cells",40,6,0.15,FALSE,,,,,,,,,,
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","TNF-alpha Signaling via NF-kB",200,80,0.4,TRUE,80,"UP",0.932995968163656,0.935285883012291,-0.00781288491147034,-0.132766830446843,-0.223392716942312,0.823805200565029,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Hypoxia",200,76,0.38,TRUE,76,"DOWN",0.413867281438166,0.839524885039506,-0.0038884238027064,-0.0715687445959526,-0.117937200003678,0.906414939486609,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Cholesterol Homeostasis",74,30,0.405405405405405,TRUE,30,"UP",0.00136728782250427,0.0553018360457507,0.0313290694757964,0.458791652785167,0.796290485108884,0.428271944716081,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Mitotic Spindle",199,46,0.231155778894472,TRUE,46,"DOWN",0.334862202097529,0.816878564139821,-0.0141995538156343,-0.27930518810875,-0.451440865631516,0.652901171505883,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Wnt-beta Catenin Signaling",42,11,0.261904761904762,TRUE,11,"UP",0.935285883012291,0.935285883012291,-0.000202449743631483,-0.00421400822383934,-0.00668989874075205,0.994679034867843,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","TGF-beta Signaling",54,18,0.333333333333333,TRUE,18,"DOWN",0.532848259461043,0.839524885039506,-0.0107699695654343,-0.198985508052126,-0.3275573580909,0.744107536910006,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","IL-6/JAK/STAT3 Signaling",87,27,0.310344827586207,TRUE,27,"DOWN",0.0160309074981787,0.209177201706825,-0.0336771810885126,-0.517770558721531,-0.890220262986366,0.376075918353498,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","DNA Repair",150,46,0.306666666666667,TRUE,46,"UP",0.682113969094598,0.839524885039506,-0.00316744765407203,-0.0609448321287308,-0.0991600150844463,0.921260877803747,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","G2-M Checkpoint",200,72,0.36,TRUE,72,"DOWN",0.133488810029708,0.69819955549625,-0.0144423458778613,-0.2982106786791,-0.474670837326388,0.636323177033941,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Apoptosis",161,90,0.559006211180124,TRUE,90,"DOWN",0.634481315550552,0.839524885039506,-0.00125027928160178,-0.0203667286820152,-0.0345925446374282,0.972492718618806,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Notch Signaling",32,12,0.375,TRUE,12,"DOWN",0.648449495017982,0.839524885039506,-0.0297889610389611,-0.537554010759915,-0.890634270120413,0.37581333963565,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Adipogenesis",200,62,0.31,TRUE,62,"DOWN",0.679333187858788,0.839524885039506,0.00561400657081368,0.0823862427589806,0.142935532784777,0.886708440981945,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Estrogen Response Early",200,58,0.29,TRUE,58,"UP",0.131033937600039,0.69819955549625,0.0155272272414318,0.316836343375422,0.506254194742604,0.614079532795761,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Estrogen Response Late",200,61,0.305,TRUE,61,"DOWN",0.569270555414131,0.839524885039506,-0.00414214656017939,-0.0708078298183018,-0.118967603348597,0.905602330558884,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Androgen Response",100,34,0.34,TRUE,34,"UP",0.00230424316857295,0.0553018360457507,0.023783378118321,0.442472093523139,0.726956349120649,0.469388325886714,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Myogenesis",200,36,0.18,TRUE,36,"UP",0.586684037445709,0.839524885039506,0.0135114347031504,0.208462003410148,0.358161696376777,0.721186502309013,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Protein Secretion",96,28,0.291666666666667,TRUE,28,"DOWN",0.369908266617932,0.816878564139821,0.00032151448761733,0.00433637658645294,0.00763502416965465,0.993927618925335,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Interferon Alpha Response",97,37,0.381443298969072,TRUE,37,"UP",0.203641537019739,0.69819955549625,0.00868514574356965,0.16805144194515,0.272971829350248,0.785582826294559,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Interferon Gamma Response",200,84,0.42,TRUE,84,"DOWN",0.66363806626142,0.839524885039506,-0.0068134700278384,-0.130579673841266,-0.212707513367445,0.832099670688611,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Apical Junction",200,50,0.25,TRUE,50,"UP",0.809730915515219,0.916299102620702,0.00542376613515562,0.133462012953764,0.199224197771418,0.842596121043114,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Apical Surface",44,10,0.227272727272727,TRUE,10,"UP",0.508606060198739,0.839524885039506,0.00345302013422814,0.057158597768729,0.0967498866916696,0.923171422379928,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Hedgehog Signaling",36,11,0.305555555555556,TRUE,11,"UP",0.603008352831816,0.839524885039506,0.00990545563061215,0.269066581785072,0.38487793272284,0.701355772615553,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Complement",200,71,0.355,TRUE,71,"DOWN",0.427086261869591,0.839524885039506,-0.00312123430555736,-0.0604510728043499,-0.0981649611170176,0.922048432147436,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Unfolded Protein Response",113,52,0.460176991150442,TRUE,52,"DOWN",0.189185589199933,0.69819955549625,-0.0010462339378208,-0.0141448722596741,-0.0248950145740858,0.98020206796442,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","PI3K/AKT/mTOR  Signaling",105,44,0.419047619047619,TRUE,44,"DOWN",0.784873579709747,0.916299102620702,-0.00592593931133228,-0.0917328182101166,-0.157501247026356,0.875255449893698,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","mTORC1 Signaling",200,97,0.485,TRUE,97,"UP",0.374402675230751,0.816878564139821,0.0124277278632085,0.16885198385102,0.296939518865488,0.767299311061762,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","E2F Targets",200,96,0.48,TRUE,96,"DOWN",0.292851109800289,0.780936292800771,-0.0161236977146993,-0.358748317459675,-0.556594418230216,0.579368293202327,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Myc Targets V1",200,78,0.39,TRUE,78,"DOWN",0.0865897989713265,0.692718391770612,-0.000988210886688046,-0.0125307699019867,-0.0222740840510622,0.982286011421085,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Myc Targets V2",58,15,0.258620689655172,TRUE,15,"UP",0.565417526178656,0.839524885039506,0.0154693572496264,0.201369761236861,0.35654090436647,0.722394925406096,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Epithelial Mesenchymal Transition",200,79,0.395,TRUE,79,"DOWN",0.8781198216225,0.935285883012291,0.00659009977753619,0.110493893252777,0.186496347925048,0.852534539106391,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Inflammatory Response",200,63,0.315,TRUE,63,"DOWN",0.494094424047156,0.839524885039506,-0.0113949994907832,-0.254318818233791,-0.3941348370185,0.69453691872201,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Xenobiotic Metabolism",200,75,0.375,TRUE,75,"DOWN",0.119954494690462,0.69819955549625,0.00207762416794688,0.02960873401398,0.0516450434361904,0.958943111465905,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Fatty Acid Metabolism",158,60,0.379746835443038,TRUE,60,"UP",0.26881496632366,0.759006963737394,0.0158162979913553,0.24401872243635,0.41925362358925,0.67617926155197,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Oxidative Phosphorylation",200,59,0.295,TRUE,59,"DOWN",0.49175499972749,0.839524885039506,0.00463310434661252,0.0587146804670897,0.104377266461154,0.917136979373281,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Glycolysis",200,73,0.365,TRUE,73,"DOWN",0.261957958515898,0.759006963737394,-0.0103223256557094,-0.182363820362517,-0.303851962861232,0.762034661127692,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Reactive Oxygen Species Pathway",49,22,0.448979591836735,TRUE,22,"UP",0.24286659851127,0.759006963737394,0.0133816232500442,0.188946086117462,0.330109638147314,0.742199086964793,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","p53 Pathway",200,66,0.33,TRUE,66,"UP",0.350111701840749,0.816878564139821,-0.00205624394472487,-0.045367411473234,-0.0705994156089675,0.94389390121783,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","UV Response Up",158,60,0.379746835443038,TRUE,60,"DOWN",0.149385781008236,0.69819955549625,-0.0133652428171879,-0.208355151072054,-0.357220786732377,0.721887935493631,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","UV Response Dn",144,46,0.319444444444444,TRUE,46,"UP",0.184838219699289,0.69819955549625,0.0195582148671003,0.33601546537948,0.563857290851983,0.574444821005774,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Angiogenesis",36,17,0.472222222222222,TRUE,17,"DOWN",0.0837262702320155,0.692718391770612,-0.0121343330869152,-0.180440849349055,-0.312274403975562,0.75566244394372,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","heme Metabolism",200,37,0.185,TRUE,37,"UP",0.18556116455323,0.69819955549625,0.019398032543413,0.297244416477056,0.511404241189221,0.610507809176283,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Coagulation",138,45,0.326086956521739,TRUE,45,"DOWN",0.0174314334755688,0.209177201706825,-0.0124653198653198,-0.288595306231004,-0.441234559627586,0.660241107696477,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","IL-2/STAT5 Signaling",199,61,0.306532663316583,TRUE,61,"DOWN",0.663836722227974,0.839524885039506,-0.00585661492423785,-0.105149073150515,-0.174452174698316,0.861953690449268,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Bile Acid Metabolism",112,30,0.267857142857143,TRUE,30,"UP",0.47238657738362,0.839524885039506,0.0143946576373214,0.217142185411672,0.374751419079043,0.708858871999135,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Peroxisome",104,34,0.326923076923077,TRUE,34,"UP",0.732565072284087,0.879078086740905,0.00487912487473505,0.0755604974474308,0.12972279694329,0.897118557493076,0.994679034867843,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Allograft Rejection",200,83,0.415,TRUE,83,"DOWN",0.820851279431046,0.916299102620702,-0.0118844016212863,-0.253986686142625,-0.399660822111067,0.690478278342864,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Spermatogenesis",135,30,0.222222222222222,TRUE,30,"DOWN",0.905033406792053,0.935285883012291,-0.0112592174567344,-0.249586006191365,-0.387746763012981,0.699239870892793,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","KRAS Signaling Up",200,54,0.27,TRUE,54,"DOWN",0.845265469013228,0.922107784378067,-0.014384955851942,-0.262363057433031,-0.433432491303571,0.665874620711604,0.994679034867843,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","KRAS Signaling Dn",200,19,0.095,FALSE,,,,,,,,,,
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_0p67_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Pancreas Beta Cells",40,6,0.15,FALSE,,,,,,,,,,
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","TNF-alpha Signaling via NF-kB",200,80,0.4,TRUE,80,"UP",0.25429599251585,0.586569612207938,0.0251182159353349,0.426841807347984,0.819829668320673,0.414774228461109,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Hypoxia",200,76,0.38,TRUE,76,"UP",0.787193357776637,0.878727469146013,0.0170652253039237,0.314095585568331,0.59083539437806,0.556307053437842,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Cholesterol Homeostasis",74,30,0.405405405405405,TRUE,30,"UP",0.257181438890596,0.586569612207938,0.0200586907449209,0.293745075533715,0.581974386374053,0.562256574720799,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Mitotic Spindle",199,46,0.231155778894472,TRUE,46,"DOWN",0.268844405595305,0.586569612207938,-0.00921540423512665,-0.181266978301546,-0.334439696174432,0.738928655018839,0.890446793673058,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Wnt-beta Catenin Signaling",42,11,0.261904761904762,TRUE,11,"DOWN",0.772777964800273,0.878727469146013,0.0114867339464475,0.239097320881253,0.433287473017825,0.665979515068977,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","TGF-beta Signaling",54,18,0.333333333333333,TRUE,18,"UP",0.703726789280266,0.878727469146013,0.0192217981340119,0.355141139827122,0.667335384773849,0.506490748025287,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","IL-6/JAK/STAT3 Signaling",87,27,0.310344827586207,TRUE,27,"UP",0.569796498136033,0.828794906379684,0.0180739237885315,0.277877937398698,0.545370255333817,0.587049801791577,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","DNA Repair",150,46,0.306666666666667,TRUE,46,"DOWN",0.0905912942334328,0.454467438609324,-0.00501611404393304,-0.0965150056870099,-0.179255214260098,0.858193463596505,0.890446793673058,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","G2-M Checkpoint",200,72,0.36,TRUE,72,"DOWN",0.0422658580370482,0.366779834166486,-0.00943508078948718,-0.194818893649275,-0.353979156417239,0.72429176964331,0.890446793673058,"DOWN"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Apoptosis",161,90,0.559006211180124,TRUE,90,"UP",0.345510230352031,0.663379642275899,0.0240264243361691,0.391384287378427,0.758825429358793,0.450236211379445,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Notch Signaling",32,12,0.375,TRUE,12,"UP",0.659509737603721,0.878727469146013,0.0168504627556351,0.304073506477961,0.575086450842394,0.566857174563256,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Adipogenesis",200,62,0.31,TRUE,62,"UP",0.753643088780319,0.878727469146013,0.0186983730586793,0.27440094388544,0.543435951738815,0.588374208374514,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Estrogen Response Early",200,58,0.29,TRUE,58,"UP",0.459108783452954,0.759904193301442,0.0193790107689639,0.39543279780745,0.721246282470611,0.472874154305685,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Estrogen Response Late",200,61,0.305,TRUE,61,"UP",0.685163100483677,0.878727469146013,0.0162189245181049,0.277254034937894,0.531743955433195,0.596392083510602,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Androgen Response",100,34,0.34,TRUE,34,"UP",0.306640994007983,0.620597669629922,0.0214399260382579,0.398873907311824,0.748058107337948,0.456632734871873,0.890446793673058,"UP"
"FAMILY_3","GSE145239","liver_spheroid_240h","PRIMARY","PFTeDA_3p35_vs_matched_VEH","PFTeDA_DOSE_RESPONSE","Myogenesis",200,36,0.18,TRUE,36,"UP",0.104148788014637,0.454467438609324,0.0314137870328454,0.484669550158118,0.95055056558931,0.344758708526558,0.890446793673058,"UP"
